index,target_paper,ref_href,ref_title,text,CurDBCode,down_link,file_name,uuid,res
36,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=KJSZ201303010&dbcode=CJFQ&dbname=CJFD2013&v=,浅议企业公益性捐赠中税务筹划的运用,"[11]浅议企业公益性捐赠中税务筹划的运用[J]. 王炳荣.  会计师.
         2013(03)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=tNUVJNGaJtWRqF1ayZEU1JDRtpWT0gkW0B3Y182MtdTaUt2RK1GeHdFV3MVYNpnZjl3RwlVUlZkdjRVWFdzMvglbptiQLtkVatmU0U2Ma5GZYRWW5Rle4pUe5h1L0IFWrEjSlVEOXJmMTZjSOJzSNNlZPhWO28GO&tablename=CJFD2013,KJSZ201303010,4d0b8a5a-2314-11e9-97c5-186590e0235b,
37,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=SWSW201209021&dbcode=CJFQ&dbname=CJFD2012&v=,对加大企业公益性捐赠税收激励的思考,"[12]对加大企业公益性捐赠税收激励的思考[J]. 贺顺奎,滕晓勇.  涉外税务.
         2012(09)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=tNUVJNGaJtWRqF1ayZEU1JDRtpWT0gkW0B3Y182MtdTaUt2RK1GeHdFV3MVYNpnZjl3RwlVUlZkdjRVWM5kYp9yVKR2MT1WM2AXSF5UU2BTbFBnVt1Gc5lVe5h1L0IFWrEjSlVEOXJmMTZjSOJzSNNlZPhWO28GO&tablename=CJFD2012,SWSW201209021,4d0b8b9a-2314-11e9-8d53-186590e0235b,
38,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=ZCSW201208012&dbcode=CJFQ&dbname=CJFD2012&v=,有关公益性捐赠的税务处理,"[13]有关公益性捐赠的税务处理[J]. 何建堂.  注册税务师.
         2012(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=2BXRkV3Vy52ZwZWYiJkWxoUS2Rzb6l2ahFFTDhHbixmZx8UT0JWNr82KwoHa3RTaWdlTCpkQGlVY4RkYxJkWkJ2d2cUasdkZnJTQtF2YudXeFdWSWtCToJzcy0GckFkUpdkSUFVTqFmd3JXSTp1bJFFU6VVNstme&tablename=CJFD2012,ZCSW201208012,4d0b8d02-2314-11e9-8bf6-186590e0235b,
39,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=CZJD201205031&dbcode=CJFQ&dbname=CJFD2012&v=,公益性捐赠的税收筹划,"[14]公益性捐赠的税收筹划[J]. 李燕.  财政监督.
         2012(05)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=2BXRkV3Vy52ZwZWYiJkWxoUS2Rzb6l2ahFFTDhHbixmZx8UT0JWNr82KwoHa3RTaWdlTCpkQGlVY4RkYEFFc1dWaQRDUFtGTyMWNx42ZQNEWNl3dQdTbzRVQz0GckFkUpdkSUFVTqFmd3JXSTp1bJFFU6VVNstme&tablename=CJFD2012,CZJD201205031,4d0b8e9c-2314-11e9-b2df-186590e0235b,
40,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=DDJJ201111011&dbcode=CJFQ&dbname=CJFD2011&v=,从经济人视角看慈善捐赠的动机,"[15]从经济人视角看慈善捐赠的动机[J]. 王辉.  当代经济研究.
         2011(11)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=2BXRkV3Vy52ZwZWYiJkWxoUS2Rzb6l2ahFFTDhHbixmZx8UT0JWNr82KwoHa3RTaWdlTCpkQGlVY4RkYxplcEdmM4plWkxGMKhzYLh3dBlEM5M3MCZleoV2bp9SckFkUpdkSUFVTqFmd3JXSTp1bJFFU6VVNstme&tablename=CJFD2011,DDJJ201111011,4d0b8f8c-2314-11e9-87e8-186590e0235b,
41,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=ZGSW201106011&dbcode=CJFQ&dbname=CJFD2011&v=,现行公益性捐赠税收政策汇总解析,"[16]现行公益性捐赠税收政策汇总解析[J]. 温彩霞.  中国税务.
         2011(06)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=2BXRkV3Vy52ZwZWYiJkWxoUS2Rzb6l2ahFFTDhHbixmZx8UT0JWNr82KwoHa3RTaWdlTCpkQGlVY4RkYDFDevsUY2hVR0hnV3xUdC9kMTdWMON1KhJFTDp0Yu9SckFkUpdkSUFVTqFmd3JXSTp1bJFFU6VVNstme&tablename=CJFD2011,ZGSW201106011,4d0b907a-2314-11e9-b58e-186590e0235b,
42,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=SSZN201104019&dbcode=CJFQ&dbname=CJFD2011&v=,企业公益性捐赠的税收筹划,"[17]企业公益性捐赠的税收筹划[J]. 盛国杰,李伟毅.  税收征纳.
         2011(04)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NZWWIdDeIdWViJXTTVTeZRjcI9SdXNkUTpUUy0kbERkYwUWewEGOtp3SHJ3NXx0R4B3SoVHdnFnTadWZv12MzAHepNjNTBlb0FjM3tCeysiVshWSkxWMttSR4wmTaB3b1kEbrN3d4IUc1ZmR4NUZktyUjB1a5JzK&tablename=CJFD2011,SSZN201104019,4d0b915a-2314-11e9-ab66-186590e0235b,
43,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=TJDZ201005029&dbcode=CJFQ&dbname=CJFD2010&v=,慈善捐赠行为与企业竞争优势实证分析,"[18]慈善捐赠行为与企业竞争优势实证分析[J]. 田雪莹,叶明海,蔡宁.  同济大学学报(自然科学版).
         2010(05)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NZWWIdDeIdWViJXTTVTeZRjcI9SdXNkUTpUUy0kbERkYwUWewEGOtp3SHJ3NXx0R4B3SoVHdnFnTadWZat0TroUYQFzQD5EekR0SEp0MMZEWSJkb5FUT5Ble5EWZONlNwZ3NqlEd4IUc1ZmR4NUZktyUjB1a5JzK&tablename=CJFD2010,TJDZ201005029,4d0b923e-2314-11e9-b25f-186590e0235b,
44,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=SSZN200912007&dbcode=CJFQ&dbname=CJFD2009&v=,企业公益性捐赠股权税收问题解析,"[19]企业公益性捐赠股权税收问题解析[J]. 秦文娇.  税收征纳.
         2009(12)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NZWWIdDeIdWViJXTTVTeZRjcI9SdXNkUTpUUy0kbERkYwUWewEGOtp3SHJ3NXx0R4B3SoVHdnFnTadWZpBHOrFjcal3YrsWTDBDawlnYvoGTmZGNyRmYOFmc3F1TaB3b1kEbrN3d4IUc1ZmR4NUZktyUjB1a5JzK&tablename=CJFD2009,SSZN200912007,4d0b9374-2314-11e9-b99f-186590e0235b,
45,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=SWSW200811007&dbcode=CJFQ&dbname=CJFD2008&v=,浅析企业公益性捐赠的税收政策,"[20]浅析企业公益性捐赠的税收政策[J]. 郑榕,黄敏燕.  涉外税务.
         2008(11)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NZWWIdDeIdWViJXTTVTeZRjcI9SdXNkUTpUUy0kbERkYwUWewEGOtp3SHJ3NXx0R4B3SoVHdnFnTadWZ39CbwQzbUJme5hWOCJ1KLNWURtiTGdFS59kV5EFathGOvQ3b1kEbrN3d4IUc1ZmR4NUZktyUjB1a5JzK&tablename=CJFD2008,SWSW200811007,4d0b9464-2314-11e9-b565-186590e0235b,
46,公司公益性股权捐赠的税收筹划研究——以东土科技为例,/kcms/detail/detail.aspx?filename=SWXH200601025&dbcode=CJFQ&dbname=cjfd2006&v=,企业捐赠的税收处理问题研究,"[21]企业捐赠的税收处理问题研究[J]. 刘磊.  税务研究.
         2006(01)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NZWWIdDeIdWViJXTTVTeZRjcI9SdXNkUTpUUy0kbERkYwUWewEGOtp3SHJ3NXx0R4B3SoVHdnFnTadWZxMkQipmQzMDOaFGRzlzdxIWUvdUS0sEOxkDTsFGRwBzKvQ3b1kEbrN3d4IUc1ZmR4NUZktyUjB1a5JzK&tablename=CJFD2006,SWXH200601025,4d0b954a-2314-11e9-98a7-186590e0235b,
47,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=XKJI201708018&dbcode=CJFQ&dbname=CJFD2017&v=,企业合并中对赌协议会计处理比较分析,"[1]企业合并中对赌协议会计处理比较分析[J]. 李美.  新会计.
         2017(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=qVEaGhGUIdHexFWdQ92d09UdHlWSWJ1bxNXOqVTZwQUb2olMhZ2L5lGc3Z0aTBHcPVEcRVWb5J0c0FFaQtkcOVTNUp0UUZ3ayJEZklmNO1Ub4Y1TvJENjt0K4skRvZzV3Z3bWN2NxY1dElEaIhTV1RjYaZjZ4sWd&tablename=CJFDLAST2017,XKJI201708018,4d0b963a-2314-11e9-b24d-186590e0235b,
48,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=SWXH201706026&dbcode=CJFQ&dbname=CJFD2017&v=,对赌协议的企业所得税处理,"[2]对赌协议的企业所得税处理[J]. 毛谢恩,崔国.  税务研究.
         2017(06)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=qVEaGhGUIdHexFWdQ92d09UdHlWSWJ1bxNXOqVTZwQUb2olMhZ2L5lGc3Z0aTBHcPVEcRVWb5J0c0FFa0o3VzJnR2NXdQhEdohGW5p3RltGSNxmRF5kQFN3U5skRvZzV3Z3bWN2NxY1dElEaIhTV1RjYaZjZ4sWd&tablename=CJFDLAST2017,SWXH201706026,4d0b972c-2314-11e9-b5dc-186590e0235b,
49,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,,,"[3]重新认识“合同”与“公司”  基于“对赌协议”类案的中美比较研究[J]. 潘林.  中外法学.
      2017
        (01)
      ",CJFQ,detail url not exist,,4d0b97e6-2314-11e9-9a6b-186590e0235b,
50,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=XKJI201612020&dbcode=CJFQ&dbname=CJFD2016&v=,私募股权投资“对赌协议”会计处理——基于货币补偿和股权回购两方面,"[4]私募股权投资“对赌协议”会计处理——基于货币补偿和股权回购两方面[J]. 王阔.  新会计.
         2016(12)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=qVEaGhGUIdHexFWdQ92d09UdHlWSWJ1bxNXOqVTZwQUb2olMhZ2L5lGc3Z0aTBHcPVEcRVWb5J0c0FFayp2ZrM3artER5kVaKdXbv52bKl2ZjZVRrhTSyc0U5skRvZzV3Z3bWN2NxY1dElEaIhTV1RjYaZjZ4sWd&tablename=CJFDLAST2017,XKJI201612020,4d0b98ec-2314-11e9-b6f4-186590e0235b,
51,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=XKJI201610020&dbcode=CJFQ&dbname=CJFD2016&v=,上市公司对赌协议业绩补偿会计处理探讨,"[5]上市公司对赌协议业绩补偿会计处理探讨[J]. 张栋,张换利.  新会计.
         2016(10)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=G12dYVjS3sSeTFHSyQ0Mzp3cYl3bMNTNFJVMwMmbXh2dnpGc5A3MhNDTE9WcvIkUsFXMkBVZaRVWWJEbSZTTvQna2Fkbnp0MINDMmhlUBhXT2RjTSVmQlpFejhnYI12R6NXaNp2S6R2VuB1aq9WMOt2dO5maklle&tablename=CJFDLAST2016,XKJI201610020,4d0b99dc-2314-11e9-bc49-186590e0235b,
52,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=SXCS201603020&dbcode=CJFQ&dbname=CJFD2016&v=,对赌协议和业绩补偿的会计处理差异分析,"[6]对赌协议和业绩补偿的会计处理差异分析[J]. 王晨.  山西财税.
         2016(03)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=G12dYVjS3sSeTFHSyQ0Mzp3cYl3bMNTNFJVMwMmbXh2dnpGc5A3MhNDTE9WcvIkUsFXMkBVZaRVWWJEbwAHTYNFcjhlVutWc4NGOjxkZElzbURXQmN3SpRkZlhnYI12R6NXaNp2S6R2VuB1aq9WMOt2dO5maklle&tablename=CJFDLAST2016,SXCS201603020,4d0b9ac0-2314-11e9-a029-186590e0235b,
53,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=DWMY201501014&dbcode=CJFQ&dbname=CJFD2015&v=,私募股权基金投资中对赌协议的法律解析,"[7]私募股权基金投资中对赌协议的法律解析[J]. 刘迎霜.  国际商务(对外经济贸易大学学报).
         2015(01)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=G12dYVjS3sSeTFHSyQ0Mzp3cYl3bMNTNFJVMwMmbXh2dnpGc5A3MhNDTE9WcvIkUsFXMkBVZaRVWWJEbJZlVEZTR5I1cxkVMBpWUatEWnRDSotyKXV0cKdUZnZUWI12R6NXaNp2S6R2VuB1aq9WMOt2dO5maklle&tablename=CJFDLAST2015,DWMY201501014,4d0b9c02-2314-11e9-a21e-186590e0235b,
54,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=CWKJ201412020&dbcode=CJFQ&dbname=CJFD2014&v=,股权回购对赌的会计处理探讨,"[8]股权回购对赌的会计处理探讨[J]. 王海燕.  财务与会计.
         2014(12)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=G12dYVjS3sSeTFHSyQ0Mzp3cYl3bMNTNFJVMwMmbXh2dnpGc5A3MhNDTE9WcvIkUsFXMkBVZaRVWWJEbsFXWntCTVR3Qzl2KwI3T4RjUGxWMsh1KJxmVzlVZnZUWI12R6NXaNp2S6R2VuB1aq9WMOt2dO5maklle&tablename=CJFDLAST2015,CWKJ201412020,4d0b9cfa-2314-11e9-b098-186590e0235b,
55,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=FZSL201419033&dbcode=CJFQ&dbname=CJFD2014&v=,非上市公司现金对赌的会计处理和法律效力,"[9]非上市公司现金对赌的会计处理和法律效力[J]. 胥振阳.  法制与社会.
         2014(19)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=OtyaQNWQaJmQO1EdqVTVBdXarJUV0UHWHNXU1d2RRV0VvN2Q3A1QNtCZXF2TQ9SdsNVNEJEWC1GRwR2b3lEcWhzTz1mWW9CRmJlcVRkWz5GOro3QUFDNtVHc3pGVUFFNxhndFp3RxcmRuBTWqF2cjhzSCdnajpkd&tablename=CJFD2014,FZSL201419033,4d0b9de2-2314-11e9-98a8-186590e0235b,
56,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=LKHL201312013&dbcode=CJFQ&dbname=CJFD2013&v=,“对赌协议”投资会计处理探讨——基于一起PE股权投资案例的分析,"[10]“对赌协议”投资会计处理探讨——基于一起PE股权投资案例的分析[J]. 李洪.  财会研究.
         2013(12)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=OtyaQNWQaJmQO1EdqVTVBdXarJUV0UHWHNXU1d2RRV0VvN2Q3A1QNtCZXF2TQ9SdsNVNEJEWC1GRwR2b0EzRPJWd2dmM1kmY0FUUqh1cOx0N2pmTsVja2sGWvw0YOlmTDdlRNp3RxcmRuBTWqF2cjhzSCdnajpkd&tablename=CJFD2013,LKHL201312013,4d0b9f22-2314-11e9-8292-186590e0235b,
57,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=SJES13042700629593&dbcode=SJES,Earnouts in mergers and acquisitions: A game-theoretic option pricing approach,"[1]Earnouts in mergers and acquisitions: A game-theoretic option pricing approach[J] .   
    Elmar Lukas,Jeffrey J. Reuer,Andreas Welling. &nbspEuropean; Journal of Operational Research .      
    2012
      (1)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES3610_U/SJES13042700629593,SJES13042700629593,4d0ba012-2314-11e9-95b9-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0377221712003669
58,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=JXCZ201305016&dbcode=CJFQ&dbname=CJFD2013&v=,对赌协议法律性质和效力研究——以“海富投资案”为视角,"[11]对赌协议法律性质和效力研究——以“海富投资案”为视角[J]. 杨宏芹,张岑.  江西财经大学学报.
         2013(05)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=OtyaQNWQaJmQO1EdqVTVBdXarJUV0UHWHNXU1d2RRV0VvN2Q3A1QNtCZXF2TQ9SdsNVNEJEWC1GRwR2b2JndQdlet9GVIZTMKV2YGhEbrpkRJd1NH1EOiJHWvw0YOlmTDdlRNp3RxcmRuBTWqF2cjhzSCdnajpkd&tablename=CJFD2013,JXCZ201305016,4d0ba0f8-2314-11e9-ba36-186590e0235b,
59,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=JRLS201308016&dbcode=CJFQ&dbname=CJFD2013&v=,从证券及司法实践看补偿承诺在股权投资中的适用——兼论“对赌协议”的法律效力,"[12]从证券及司法实践看补偿承诺在股权投资中的适用——兼论“对赌协议”的法律效力[J]. 王宇,刘勇.  金融理论与实践.
         2013(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=OtyaQNWQaJmQO1EdqVTVBdXarJUV0UHWHNXU1d2RRV0VvN2Q3A1QNtCZXF2TQ9SdsNVNEJEWC1GRwR2b3FVTZxEO3RGO6RmS4MkN59CUthmMURlN0UXZnNHWvw0YOlmTDdlRNp3RxcmRuBTWqF2cjhzSCdnajpkd&tablename=CJFD2013,JRLS201308016,4d0ba25e-2314-11e9-acc2-186590e0235b,
60,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=PTGZ201303008&dbcode=CJFQ&dbname=CJFD2013&v=,对赌协议的合法性探析——以海富投资与甘肃世恒无效案为视角,"[13]对赌协议的合法性探析——以海富投资与甘肃世恒无效案为视角[J]. 陈燕凤.  莆田学院学报.
         2013(03)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=ycUd4sERU9WZ4g1Trk1NONVMOZkdDJUYsN0cYpkSxY1Vtpmey9SW1F2TQlDSYtCWaR1bnxGUidXcS5kc0QXUhpXQ6VVRVVUOwJHbPNmdUtURpZVSQFUNtV0LCh0Q2cVetlkWPhUNyV3ULRmcaVjaIlndmZ1djFmb&tablename=CJFD2013,PTGZ201303008,4d0ba350-2314-11e9-9651-186590e0235b,
61,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=XKJI201304017&dbcode=CJFQ&dbname=CJFD2013&v=,关于私募股权投资对赌协议的账务处理探讨,"[14]关于私募股权投资对赌协议的账务处理探讨[J]. 陈移伯.  新会计.
         2013(04)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=ycUd4sERU9WZ4g1Trk1NONVMOZkdDJUYsN0cYpkSxY1Vtpmey9SW1F2TQlDSYtCWaR1bnxGUidXcS5kc5A1dFVTV4Y1cTtyVDdENXJ0bQtGN2cnRvNlcpZDNRxWa3hVYyYmchtiW2V3ULRmcaVjaIlndmZ1djFmb&tablename=CJFD2013,XKJI201304017,4d0ba436-2314-11e9-ae78-186590e0235b,
62,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=SONG201206013&dbcode=CJFQ&dbname=CJFD2012&v=,对私募投资中“对赌协议”的法经济学思考——兼评我国首例司法判决,"[15]对私募投资中“对赌协议”的法经济学思考——兼评我国首例司法判决[J]. 李睿鉴,陈若英.  广东商学院学报.
         2012(06)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=ycUd4sERU9WZ4g1Trk1NONVMOZkdDJUYsN0cYpkSxY1Vtpmey9SW1F2TQlDSYtCWaR1bnxGUidXcS5kc15mbBV2MTNHNOdFNrYHOLZHd2V2VUV1VwoFWrkVNRxWa3hVYyYmchtiW2V3ULRmcaVjaIlndmZ1djFmb&tablename=CJFD2012,SONG201206013,4d0ba5d0-2314-11e9-a843-186590e0235b,
63,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=HNJR201211006&dbcode=CJFQ&dbname=CJFD2012&v=,对赌协议与企业跨国并购估值的修正研究,"[16]对赌协议与企业跨国并购估值的修正研究[J]. 冯利文,边小东,唐乐.  海南金融.
         2012(11)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=49CRrdnZ2FHMuJGZHpUaPRnRLlmdqpmamlmZmtUc2JFbmFXc5NXShdkUVZEMkd2U21mS6ZVSCB1VtlndlRzLzMkZJ9SZS9GSSZFdjFDc1ATTrd1cK9yYWZFUv4mWXFDetZUWuhnevo2Zh9UYIFnZJtmRvQXUkJje&tablename=CJFD2012,HNJR201211006,4d0ba6ca-2314-11e9-9b07-186590e0235b,
64,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=CWKL201209033&dbcode=CJFQ&dbname=CJFD2012&v=,我国收购兼并中“对赌协议”的案例分析,"[17]我国收购兼并中“对赌协议”的案例分析[J]. 单翔.  财务与会计(理财版).
         2012(09)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=49CRrdnZ2FHMuJGZHpUaPRnRLlmdqpmamlmZmtUc2JFbmFXc5NXShdkUVZEMkd2U21mS6ZVSCB1VtlndMFlT1lUezFnVBVkTtJVM28CbHRXcjh0YshTNJ9yQPRTYXFDetZUWuhnevo2Zh9UYIFnZJtmRvQXUkJje&tablename=CJFD2012,CWKL201209033,4d0ba7cc-2314-11e9-b40f-186590e0235b,
65,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=CCLZ201208020&dbcode=CJFQ&dbname=CJFD2012&v=,对赌协议在中国施行的法律障碍及风险防控,"[18]对赌协议在中国施行的法律障碍及风险防控[J]. 江眺,陈巍虹.  长春理工大学学报.
         2012(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=49CRrdnZ2FHMuJGZHpUaPRnRLlmdqpmamlmZmtUc2JFbmFXc5NXShdkUVZEMkd2U21mS6ZVSCB1Vtlndn1mYGdTcrZ1Z3MUdMZVRo50S4o0ZBNmUu9kNuNFVxU1L0g0SS5GWCB1cvo2Zh9UYIFnZJtmRvQXUkJje&tablename=CJFD2012,CCLZ201208020,4d0ba92c-2314-11e9-803b-186590e0235b,
66,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=ZCPG201208010&dbcode=CJFQ&dbname=CJFD2012&v=,投资并购中的对赌协议及其价值评估,"[19]投资并购中的对赌协议及其价值评估[J]. 王少豪,王博.  中国资产评估.
         2012(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=49CRrdnZ2FHMuJGZHpUaPRnRLlmdqpmamlmZmtUc2JFbmFXc5NXShdkUVZEMkd2U21mS6ZVSCB1VtlndCd0NJRzZIRDZGpFNthDTRJlZQNTN2EjNJJ1TwBzQPRTYXFDetZUWuhnevo2Zh9UYIFnZJtmRvQXUkJje&tablename=CJFD2012,ZCPG201208010,4d0baa38-2314-11e9-adbc-186590e0235b,
67,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=LNJJ201203007&dbcode=CJFQ&dbname=CJFD2012&v=,试议“对赌协议”的财税处理,"[20]试议“对赌协议”的财税处理[J]. 张淼,于冰.  辽宁经济管理干部学院(辽宁经济职业技术学院学报).
         2012(03)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=l50SvNHe3NnQmdEdyNnSFN3b5siMvYnVCVnehJ3QvMmNGB1K1pHMzJmVJhUT5Y0bNx2To9kQjlmQPFWerZkZW50astUMohFV1QESwIUbmt2N6dmWz9UTuRVWBVES0UTWa5GR1YjM4sEW1VUbvpneCpGbGlEZ2ZWS&tablename=CJFD2012,LNJJ201203007,4d0bab3e-2314-11e9-8bab-186590e0235b,
68,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=ZJTG201209067&dbcode=CJFQ&dbname=CJFD2012&v=,私募股权融资、对赌协议的经营绩效支撑分析——基于融资方的视角,"[21]私募股权融资、对赌协议的经营绩效支撑分析——基于融资方的视角[J]. 汤巍,王旻.  中国集体经济.
         2012(09)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=l50SvNHe3NnQmdEdyNnSFN3b5siMvYnVCVnehJ3QvMmNGB1K1pHMzJmVJhUT5Y0bNx2To9kQjlmQPFWeDJzbClWOtJlYwx2aVlmTqZUNqlHM1RnRQpHV3UWWBVES0UTWa5GR1YjM4sEW1VUbvpneCpGbGlEZ2ZWS&tablename=CJFD2012,ZJTG201209067,4d0bac9c-2314-11e9-ac65-186590e0235b,
69,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=ZFLC201106009&dbcode=CJFQ&dbname=CJFD2011&v=,对赌协议的法律构造与定性观察,"[22]对赌协议的法律构造与定性观察[J]. 傅穹.  政法论丛.
         2011(06)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=l50SvNHe3NnQmdEdyNnSFN3b5siMvYnVCVnehJ3QvMmNGB1K1pHMzJmVJhUT5Y0bNx2To9kQjlmQPFWenlkNpZ2RxpXR3c3UqNWeHdGc390R4I3colDdw8SaIZ1YwQnQ0o3L3ZjM4sEW1VUbvpneCpGbGlEZ2ZWS&tablename=CJFD2011,ZFLC201106009,4d0bad9e-2314-11e9-be5c-186590e0235b,
70,对赌协议中应纳税所得额确定之研究——以海南航空、斯太尔动力、星马汽车为例,/kcms/detail/detail.aspx?filename=ZYCY201111016&dbcode=CJFQ&dbname=CJFD2011&v=,论对赌协议在中国创业板市场中的法律地位,"[23]论对赌协议在中国创业板市场中的法律地位[J]. 孙艳军.  中央财经大学学报.
         2011(11)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=l50SvNHe3NnQmdEdyNnSFN3b5siMvYnVCVnehJ3QvMmNGB1K1pHMzJmVJhUT5Y0bNx2To9kQjlmQPFWe4lTM1lzTolUYZFWcYNVMTtWWzElTm9iR4lzNu9kWBVES0UTWa5GR1YjM4sEW1VUbvpneCpGbGlEZ2ZWS&tablename=CJFD2011,ZYCY201111016,4d0bae9a-2314-11e9-a1ab-186590e0235b,
